,0
3218,1711.03272
3219,1502.01094
3220,1811.06471
3221,1607.01478
3222,1511.04170
3223,2005.06223
3224,1804.03881
3225,1703.05065
3226,1504.07235
3227,1601.03378
3228,2005.00865
3229,1704.06857
3230,2006.09205
3231,1907.00506
3232,1107.5280
3233,1910.02758
3234,1709.09429
3235,1803.01422
3236,2004.13830
3237,1603.09457
3238,2005.02858
3239,2004.10674
3240,1704.04137
3241,1804.01661
3242,1805.05026
3243,1607.06620
3244,2005.02530
3245,1107.4829
3246,1608.03630
3247,1905.10752
3248,1508.06314
3249,0907.1632
3250,2005.03912
3251,1512.07038
3252,1606.01045
3253,1807.08804
3254,1705.08926
3255,1909.11287
3256,cs0109010
3257,1509.06729
3258,2005.09437
3259,1702.02072
3260,2005.11920
3261,1603.08340
3262,1908.01147
3263,1810.00224
3264,0711.1189
3265,1711.10131
3266,1705.11041
3267,1509.07473
3268,1504.03542
3269,1803.08494
3270,1812.01053
3271,1603.01068
3272,1904.03932
3273,1706.10071
3274,1409.6466
3275,1611.07627
3276,1707.05978
3277,1708.02524
3278,1605.07081
3279,1707.06543
3280,1706.00007
3281,1811.11858
3282,2001.08201
3283,1902.03498
3284,2005.11878
3285,1806.10792
3286,1411.1339
3287,1403.4749
3288,1411.4038
3289,1512.08756
3290,1802.00300
3291,1912.01197
3292,1708.07403
3293,2005.04269
3294,1602.08680
3295,1911.10581
3296,1501.04309
3297,1906.07892
3298,1508.02388
3299,1802.02015
3300,1806.02954
3301,1706.08474
3302,2004.02603
3303,1905.11633
3304,1711.08351
3305,2004.13938
3306,1904.08117
3307,1710.09513
3308,1704.08835
3309,1709.05227
3310,1508.06709
3311,1804.10742
3312,2007.11361
3313,2003.03409
3314,1504.00704
3315,1505.04870
3316,1706.08775
3317,1812.09628
3318,1809.01607
3319,1408.3297
3320,1302.3116
3321,1504.05606
3322,1910.11894
3323,2005.06195
3324,1206.3523
3325,1610.00405
3326,1809.02917
3327,1307.0966
3328,1907.11435
3329,1710.07954
3330,1810.08420
3331,1106.3161
3332,2005.11050
3333,1912.05153
3334,1908.10607
3335,1506.08415
3336,1904.01333
3337,1603.03183
3338,1902.00137
3339,1603.06313
3340,1402.2071
3341,1207.5871
3342,1005.2819
3343,1709.07914
3344,2004.07370
3345,1806.00882
3346,1907.04455
3347,1812.04168
3348,1811.11243
3349,1905.05053
3350,1508.04265
3351,1110.0305
3352,1505.04658
3353,1709.00501
3354,1911.02408
3355,0806.2726
3356,1309.2853
3357,1804.02704
3358,1904.00579
3359,1707.09811
3360,1910.10795
3361,1712.02951
3362,1705.02738
3363,1808.06175
3364,1908.09477
3365,1404.1214
3366,1511.02570
3367,1912.11318
3368,1912.06934
3369,1512.01693
3370,1209.2910
3371,1901.03888
3372,1903.10744
3373,1608.06254
3374,1512.01630
3375,1412.3095
3376,1801.06736
3377,1701.03577
3378,1704.07313
3379,1812.01595
3380,2006.07837
3381,1904.05629
3382,1705.10239
3383,1902.03237
3384,1509.05977
3385,1611.03618
3386,1512.07962
3387,2004.08222
3388,1710.05763
3389,1804.03986
3390,1901.11269
3391,1011.2136
3392,1711.11392
3393,1306.1676
3394,2005.14578
3395,1805.05517
3396,2004.04565
3397,1108.1350
3398,1905.08554
3399,2005.02567
3400,1606.09197
3401,1903.09722
3402,1711.05767
3403,1908.03109
3404,1810.04167
3405,1709.07250
3406,2005.10731
3407,1509.04048
3408,1802.04592
3409,1706.09156
3410,1509.04238
3411,1711.04249
3412,1709.10192
3413,1609.04495
3414,1801.06642
3415,1107.1202
3416,1904.03584
3417,1706.00155
3418,1706.06636
3419,1507.07045
3420,1601.06755
3421,1510.06658
3422,1001.5073
3423,1505.04952
3424,1706.04979
3425,1811.06803
3426,1804.02994
3427,1612.02990
3428,1606.01793
3429,1510.03726
3430,1707.04652
3431,1808.08124
3432,1904.01628
3433,1711.09294
3434,1408.0054
3435,1907.06602
3436,2005.08854
3437,1702.07717
3438,2002.03647
3439,1609.07983
3440,2002.08417
3441,1610.07671
3442,1608.01339
3443,1612.06543
3444,1811.10033
3445,1809.04135
3446,1707.07054
3447,1707.06813
3448,1506.03379
3449,1707.00548
3450,1903.11765
3451,1602.00489
3452,2006.04709
3453,1110.1391
3454,1812.09383
3455,1806.08474
3456,1910.05382
3457,1804.06763
3458,1408.5962
3459,1404.3465
3460,1803.02208
3461,1502.05337
3462,1903.11885
3463,1604.05000
3464,1712.09350
3465,1908.02126
3466,1801.02344
3467,1503.08155
3468,1811.12709
3469,1909.08263
3470,1411.6387
3471,1710.07563
3472,1606.03476
3473,1807.05738
3474,1905.13035
3475,1511.00158
3476,1901.00213
3477,1910.09734
3478,1607.08597
3479,0908.0711
3480,2004.12713
3481,1310.1194
3482,1410.3363
3483,1910.02433
3484,1903.10267
3485,1810.12490
3486,1711.04564
3487,1703.05351
3488,1611.09326
3489,1603.06958
3490,1602.01608
3491,1608.06019
3492,1911.03583
3493,1907.05595
3494,1910.06985
3495,1512.06283
3496,1810.07288
3497,1109.3893
3498,1405.0546
3499,1907.10839
3500,1906.01357
3501,1908.02306
3502,1903.01530
3503,1711.00248
3504,1411.4575
3505,1611.01296
3506,2005.00480
3507,1608.00269
3508,1203.3051
3509,1501.06313
3510,1507.00805
3511,1804.04401
3512,1604.04138
3513,2006.11011
3514,1904.01381
3515,1803.09326
3516,1909.07065
3517,1912.09068
3518,1811.11929
3519,1809.03820
3520,0707.3462
3521,1703.08306
3522,1908.05762
3523,1504.01049
3524,1804.11060
3525,1612.08202
3526,1611.06840
3527,1709.02946
3528,1706.03513
3529,1712.09418
3530,1405.4951
3531,1910.01074
3532,1202.3097
3533,2006.09447
3534,1411.6340
3535,1908.06473
3536,1806.01400
3537,2007.12597
3538,1504.01294
3539,0912.1034
3540,1607.05910
3541,1510.07971
3542,1909.01788
3543,1507.00955
3544,1901.03371
3545,1812.06286
3546,1512.08710
3547,1804.04535
3548,1612.01345
3549,1508.05176
3550,1404.6334
3551,1611.04456
3552,1612.05386
3553,1902.01253
3554,1511.07041
3555,1811.05299
3556,1906.03761
3557,1610.07434
3558,1503.09066
3559,1604.03010
3560,1612.02109
3561,1911.11738
3562,1309.3858
3563,1908.01178
3564,1202.1568
3565,1307.0253
3566,1911.07287
3567,2002.01192
3568,1903.00987
3569,1811.06143
3570,1610.00366
3571,1207.2171
3572,1503.05146
3573,1609.08913
3574,1609.03677
3575,1810.11644
3576,2001.07283
3577,1903.02510
3578,1906.12087
3579,1803.04020
3580,2005.14645
3581,2007.06713
3582,1612.02126
3583,1911.03782
3584,1910.10241
3585,1902.01670
3586,1912.01683
3587,2002.01919
3588,1506.02013
3589,1803.03759
3590,1810.00720
3591,1508.02027
3592,1611.01872
3593,1905.06192
3594,1805.09614
3595,1603.09133
3596,1804.08782
3597,1305.2386
3598,1401.0799
3599,2004.06042
3600,2004.02122
3601,1709.06977
3602,1810.04956
3603,1612.02889
3604,1908.08857
3605,2002.12906
3606,1911.10425
3607,1911.02628
3608,2006.11769
3609,1812.04898
3610,1905.02187
3611,1806.05712
3612,1612.01200
3613,1609.02234
3614,2002.04688
3615,1911.12985
3616,1504.06924
3617,1404.7828
3618,1506.07437
3619,1912.11888
3620,2007.06437
3621,1902.04107
3622,1905.12888
3623,1904.06606
3624,1912.08644
3625,1909.08260
3626,1511.06251
3627,2003.12090
3628,1606.02279
3629,1708.04975
3630,2005.10876
3631,1906.03625
3632,1710.10386
3633,2004.12193
3634,1505.04693
3635,1810.02541
3636,1710.00517
3637,1412.3421
3638,1111.4600
3639,1508.06829
3640,1906.07848
3641,2002.02376
3642,1512.04021
3643,1301.6630
3644,1406.4710
3645,1609.02839
3646,1710.11097
3647,2004.11678
3648,1009.4447
3649,1708.02983
3650,2004.12195
3651,1704.01432
3652,1906.06211
3653,1803.03164
3654,1805.04239
3655,1912.00284
3656,1402.0859
3657,1706.05125
3658,1305.3735
3659,1904.02502
3660,1807.06009
3661,1611.00685
3662,1201.0067
3663,1709.01566
3664,1910.04975
3665,2005.10297
3666,1810.05207
3667,1806.02390
3668,1610.00731
3669,1803.09535
3670,2004.12200
3671,1509.08360
3672,1506.08941
3673,1801.04598
3674,1505.03996
3675,1809.04306
3676,1802.04220
3677,1712.08767
3678,1905.10878
3679,1507.03673
3680,1702.03713
3681,1901.08292
3682,1606.09135
3683,1911.07596
3684,1709.03485
3685,1107.2822
3686,2003.08711
3687,1708.04069
3688,1902.10920
3689,1910.05078
3690,1812.09028
3691,1807.08015
3692,1712.03162
3693,1801.09018
3694,1701.00349
3695,1503.01239
3696,1705.09093
3697,1805.10842
3698,1907.13220
3699,1910.05339
3700,1905.01253
3701,1810.05032
3702,1611.10195
3703,1409.2702
3704,2001.01559
3705,1908.04951
3706,1810.07156
3707,1512.07330
3708,2002.09124
3709,1810.04723
3710,0811.0037
3711,1502.03343
3712,2005.04412
3713,1912.03790
3714,1401.6190
3715,1911.12036
3716,1906.10025
3717,0906.2459
3718,1809.06517
3719,1807.08447
3720,2006.15948
3721,0711.3152
3722,1212.6069
3723,1503.02031
3724,1910.09760
3725,1904.01736
3726,1906.12018
3727,1910.14265
3728,1902.03045
3729,1809.07193
3730,1506.07861
3731,1712.02854
3732,1312.6558
3733,1705.04456
3734,1605.00619
3735,1904.13085
3736,1812.09640
3737,1910.01012
3738,2003.13675
3739,2005.01556
3740,1811.03796
3741,1710.11424
3742,1203.4598
3743,1806.10182
3744,1706.03416
3745,1305.6640
3746,1903.06949
3747,1810.08914
3748,1803.10323
3749,1105.3388
3750,2003.06893
3751,1611.07385
3752,1804.06808
3753,1712.06246
3754,1604.06787
3755,1204.6521
3756,2005.06503
3757,1605.00950
3758,1803.09145
3759,1810.00304
3760,2004.09735
3761,1909.04760
3762,1808.08432
3763,1611.05777
3764,1704.08887
3765,1707.03705
3766,1712.03560
3767,2001.03305
3768,1805.10755
3769,1906.11951
3770,2004.00850
3771,1612.07940
3772,1408.0210
3773,1805.02444
3774,1905.09054
3775,1412.1908
3776,1603.06598
3777,1808.04016
3778,1803.01760
3779,1911.01543
3780,1111.5133
3781,2001.03813
3782,1910.09911
3783,1612.07060
3784,1311.6334
3785,1904.12591
3786,cs0609045
3787,1809.01576
3788,2003.05171
3789,1907.02704
3790,1910.06848
3791,1305.4897
3792,1305.5236
3793,1312.3550
3794,1412.2332
3795,1109.3627
3796,1907.11636
3797,1605.02914
3798,1706.07510
3799,1903.12366
3800,1410.4258
3801,2007.13374
3802,1108.0333
3803,1907.01105
3804,1709.00194
3805,1309.5138
3806,1903.11048
3807,0906.3926
3808,1609.08484
3809,1703.07351
3810,1711.06842
3811,1811.02385
3812,1512.02505
3813,1711.10275
3814,1812.01087
3815,1812.09077
3816,1402.5979
3817,1611.00297
3818,1709.05362
3819,1604.07139
3820,1406.4775
3821,1704.00568
3822,2006.13266
3823,2002.02516
3824,1703.04993
3825,1904.11099
3826,1305.5170
3827,1708.05866
3828,0906.3924
3829,1609.07436
3830,1906.09591
3831,1711.08076
3832,1906.03525
3833,1907.00325
3834,1905.04554
3835,1909.06961
3836,1701.07795
3837,1102.3698
3838,1901.01028
3839,2007.07421
3840,1410.7856
3841,1812.05538
3842,1409.6856
3843,1610.09769
3844,1909.02487
3845,1402.2455
3846,1903.02548
3847,2002.11459
3848,1901.07475
3849,1609.02422
3850,1811.01595
3851,1906.01769
3852,1504.05707
3853,2007.01543
3854,2006.01001
3855,0901.1610
3856,1207.1860
3857,1105.4537
3858,1810.08437
3859,2004.06774
3860,2007.13077
3861,1707.02569
3862,1702.05865
3863,1811.08633
3864,1505.03340
3865,1203.3815
3866,1512.07800
3867,1304.0941
3868,1611.08512
3869,1410.6094
3870,1307.4689
3871,1905.08920
3872,1609.00610
3873,1705.09756
3874,1611.07625
3875,1810.07207
3876,1812.02540
3877,1808.04124
3878,1904.00688
3879,1904.00876
3880,1808.10013
3881,1411.3880
3882,1907.12047
3883,1712.02122
3884,2006.04161
3885,1903.07072
3886,1909.01927
3887,1906.12220
3888,1503.08768
3889,1908.10163
3890,1805.03616
3891,1812.03374
3892,1505.00113
3893,1311.2378
3894,1604.04403
3895,1806.03916
3896,1309.5128
3897,2002.11210
3898,1804.06919
3899,1404.4239
3900,1904.02838
3901,1809.00977
3902,1807.05162
3903,1811.10955
3904,2003.03273
3905,1407.4527
3906,1903.07674
3907,1902.06836
3908,1107.1851
3909,1611.08733
3910,1908.01769
3911,1109.0621
3912,1807.08549
3913,1902.06684
3914,1901.01488
3915,1909.11706
3916,1301.7724
3917,1912.00662
3918,1906.02176
3919,1801.02037
3920,1804.00206
3921,1802.04744
3922,1907.06543
3923,1802.05909
3924,0805.2338
3925,1608.03049
3926,2007.00095
3927,1310.1934
3928,1803.01592
3929,1909.07101
3930,1712.00298
3931,2004.11339
3932,1611.02181
3933,1503.01558
3934,1905.03773
3935,1906.11423
3936,2003.11864
3937,1809.01202
3938,1512.08554
3939,1912.06248
3940,1604.05264
3941,1512.02665
3942,1210.6730
3943,1812.06011
3944,1807.02745
3945,1502.04578
3946,1509.02267
3947,1405.1380
3948,2006.04136
3949,1911.10544
3950,1703.08866
3951,1812.10302
3952,1708.07354
3953,2007.13417
3954,1910.01982
3955,1611.08998
3956,1607.02184
3957,1705.08868
3958,1712.06778
3959,1611.05603
3960,1805.02830
3961,1808.07290
3962,1107.4557
3963,1409.7619
3964,1909.07273
3965,1901.06257
3966,1709.08878
3967,1604.01818
3968,1709.03187
3969,1808.00255
3970,1809.03149
3971,1805.03981
3972,2004.13864
3973,1808.10350
3974,1905.11984
3975,1508.01869
3976,1904.02808
3977,cs0404051
3978,1807.01873
3979,1205.5603
3980,1904.09443
3981,1702.00045
3982,1612.05903
3983,1812.09290
3984,1807.10463
3985,1901.08619
3986,1805.04650
3987,1610.07685
3988,1312.1559
3989,0712.4099
3990,1512.04407
3991,1611.04278
3992,1705.00594
3993,1901.10650
3994,1610.01706
3995,1804.08819
3996,1604.02533
3997,2003.11598
3998,1310.2882
3999,1606.08087
4000,0907.1948
4001,1406.1774
4002,1708.06073
4003,1807.01268
4004,1512.09295
4005,1712.05513
4006,1404.1320
4007,1705.07258
4008,2002.04244
4009,1803.05999
4010,1906.06002
4011,1806.03891
4012,1912.01557
4013,2007.11839
4014,1901.10868
4015,1605.05067
4016,1010.5699
4017,1807.00785
4018,1511.02251
4019,1905.11041
4020,1703.06549
4021,1404.6763
4022,1308.0227
4023,1902.08830
4024,2007.06094
4025,1211.6898
4026,1810.11765
4027,1703.10258
4028,1806.09460
4029,2006.16503
4030,2007.15589
4031,1703.01030
4032,1008.5340
4033,1807.08229
4034,1707.04441
4035,1402.0589
4036,1805.05520
4037,2003.03129
4038,1604.03159
4039,1811.11067
4040,1911.00294
4041,1602.00307
4042,2007.07464
4043,2006.10190
4044,1608.05971
4045,1709.07902
4046,1707.04775
4047,1906.11075
4048,1903.12473
4049,1409.2603
4050,1302.7263
4051,1606.05433
4052,1906.07253
4053,1812.03174
4054,1601.00925
4055,1008.3667
4056,1807.05705
4057,1211.2627
4058,1909.08610
4059,1805.05091
4060,1909.09209
4061,1401.0120
4062,2005.10413
4063,1903.12394
4064,1506.06221
4065,1504.01807
4066,1603.07063
4067,1712.05956
4068,1902.02877
4069,1701.08469
4070,1701.08546
4071,1605.05141
4072,1605.03694
4073,1911.02931
4074,1005.0794
4075,1006.1300
4076,1805.06830
4077,1510.03145
4078,1804.02380
4079,1905.01756
4080,1703.07122
4081,2007.12556
4082,1907.06634
4083,1111.2228
4084,1608.05550
4085,1709.08951
4086,1701.07974
4087,2005.00508
4088,1307.7252
4089,1904.04283
4090,1802.00573
4091,1903.07456
4092,1802.03115
4093,1801.02411
4094,1908.01928
4095,1806.08852
4096,1810.03184
4097,1603.04136
4098,1904.05255
4099,1805.10136
4100,1808.07625
4101,1902.10250
4102,1908.10917
4103,1606.05896
4104,2006.07438
4105,1906.01845
4106,1701.02190
4107,1312.3971
4108,1806.06017
4109,1912.12854
4110,1911.05801
4111,1811.09081
4112,1605.06450
4113,1511.01874
4114,1411.0062
4115,1408.2195
4116,1902.07775
4117,1901.07162
4118,2007.06801
4119,1611.06997
4120,1007.1778
4121,1710.11070
4122,1205.6256
4123,1512.02560
4124,1908.10789
4125,1902.05551
4126,1312.3590
4127,1409.6151
4128,1503.04928
4129,1909.11946
4130,1801.08640
4131,1810.03148
4132,1804.03579
4133,1406.0728
4134,1506.05164
4135,1708.01745
4136,1512.06425
4137,1512.03324
4138,2004.11054
4139,1812.01895
4140,1210.6113
4141,1702.03222
4142,0707.3789
4143,1811.10220
4144,1502.02704
4145,1711.01587
4146,1605.04797
4147,1210.1790
4148,1708.02825
4149,2003.08474
4150,1701.06790
4151,1803.10440
4152,2005.07227
4153,2004.06292
4154,1907.05545
4155,1502.05912
4156,1910.01155
4157,2003.01215
4158,1705.02743
4159,2003.02320
4160,1807.05592
4161,1412.6980
4162,1802.10367
4163,2001.03356
4164,1809.08267
4165,1802.04636
4166,1109.1055
4167,1403.4608
4168,1912.01177
4169,1807.03723
4170,1508.04554
4171,1704.00103
4172,1804.08646
4173,1507.05224
4174,1811.02483
4175,1910.12726
4176,1908.08168
4177,2001.10921
4178,1312.4695
4179,1504.06662
4180,2006.08108
4181,1806.10040
4182,2004.03736
4183,1809.02270
4184,1407.3340
4185,1512.05667
4186,1410.7171
4187,2001.03717
4188,2007.14306
4189,1312.3665
4190,1905.03428
4191,1008.1651
4192,1711.02855
4193,1803.11029
4194,1805.06400
4195,2005.10084
4196,1912.08168
4197,1704.06061
4198,1901.02230
4199,1910.11147
4200,1803.04119
4201,1012.2289
4202,1511.06581
4203,1607.04174
4204,1508.03865
4205,1707.03376
4206,1608.08927
4207,2007.02382
4208,2004.13358
4209,1304.6388
4210,1801.05376
4211,1202.2923
4212,1103.2246
4213,1911.07525
4214,1312.0049
4215,1904.08497
4216,1312.3300
4217,2007.15154
4218,1703.02662
4219,1610.03483
4220,1509.01774
4221,2002.12457
4222,1905.10535
4223,1302.1845
4224,1601.08059
4225,1506.06793
4226,1710.10553
4227,1509.02301
4228,1606.08207
4229,1512.08546
4230,1901.06300
4231,2006.07781
4232,2001.03452
4233,1805.08097
4234,1805.04220
4235,1709.07932
4236,1911.05492
4237,2007.12140
4238,1908.09480
4239,2004.13338
4240,1710.10466
4241,1403.6644
4242,1604.01971
4243,1103.5625
4244,2001.07342
4245,1903.10754
4246,1809.05018
4247,1907.08667
4248,1903.11835
4249,1909.05890
4250,1811.03423
4251,1404.3411
4252,1412.4980
4253,1805.07962
4254,1210.0822
4255,1907.04251
4256,1908.10661
4257,1801.00881
4258,1901.11010
4259,1810.10094
4260,1904.13239
4261,1802.06701
4262,1809.02232
4263,1902.04562
4264,1712.00489
4265,1108.0017
4266,1902.11281
4267,1812.02261
4268,2005.06591
4269,1511.07494
4270,1902.05128
4271,2001.09177
4272,1802.09488
4273,1809.05916
4274,1610.08168
4275,1504.08241
4276,1909.10502
4277,1501.03719
4278,1812.05583
4279,1808.01680
4280,1907.08177
4281,1901.07474
4282,1108.1445
4283,1701.05141
4284,2006.13575
4285,1611.08103
4286,2005.01986
4287,1803.09792
4288,1503.03462
4289,1705.00813
4290,1906.09899
4291,1807.00575
4292,1911.03618
4293,1508.02645
4294,1707.09661
4295,1804.08759
4296,1312.4026
4297,2002.04734
4298,1804.08378
4299,1502.05957
4300,1706.07230
4301,1711.06976
4302,1307.5748
4303,1811.04064
4304,1905.07005
4305,1811.02188
4306,1405.4053
4307,1008.1665
4308,1306.4242
4309,1205.3423
4310,1807.02571
4311,2007.01475
4312,1811.01458
4313,1608.04808
4314,1911.09586
4315,1809.08106
4316,1710.02801
4317,1710.11471
4318,1906.07040
4319,1509.02970
4320,1912.03367
4321,2004.07509
4322,1908.08645
4323,1806.09111
4324,2007.08866
4325,1703.03940
4326,2003.02475
4327,2001.01525
4328,1711.09564
4329,1607.07298
4330,1911.10400
4331,1504.02577
4332,1705.02627
4333,1712.05581
4334,1612.08459
4335,1606.00739
4336,1703.03453
4337,1510.08953
4338,1910.02057
4339,1505.04873
4340,2007.11064
4341,2005.07094
4342,1403.8118
4343,1808.06079
4344,1904.07900
4345,1907.12130
4346,1309.5124
4347,1604.04716
4348,1805.08877
4349,1810.10321
4350,1910.04992
4351,1711.07621
4352,1507.02766
4353,1910.08593
4354,1010.2247
4355,1902.00282
4356,1705.04279
4357,1903.00858
4358,1806.05918
4359,1807.08534
4360,1502.07555
4361,1404.3816
4362,1510.08385
4363,1904.12602
4364,1506.06033
4365,1911.05885
4366,quant-ph0305017
4367,1909.04066
4368,1812.03511
4369,2005.06123
4370,1704.06900
4371,1907.04749
4372,1904.04240
4373,1508.03826
4374,1806.05357
4375,1801.02916
4376,1309.6073
4377,1907.07245
4378,1303.1354
4379,1809.00197
4380,1601.06579
4381,1710.03873
4382,1903.05421
4383,1609.07548
4384,1503.01007
4385,1902.04000
4386,1803.00183
4387,2006.09531
4388,1907.07758
4389,1812.07636
4390,1805.07917
4391,1504.03725
4392,1811.07055
4393,1601.05356
4394,1704.06020
4395,1909.03880
4396,1403.6414
4397,1807.10418
4398,1708.09165
4399,cs0307056
4400,1802.07354
4401,1901.06417
4402,1603.01722
4403,1712.02567
4404,1603.03999
4405,1606.01847
4406,1412.3328
4407,1706.07719
4408,1402.5715
4409,1612.07841
4410,2003.13159
4411,1606.05545
4412,1810.05874
4413,1612.00596
4414,1703.02819
4415,2004.09329
4416,1509.00118
4417,0706.1290
4418,1404.5772
4419,1809.06219
4420,1103.2289
4421,1911.08941
4422,2001.11859
4423,1804.08822
4424,1605.02697
4425,1902.04937
4426,1802.06401
4427,1812.00804
4428,1710.00675
4429,1304.1609
4430,1611.10021
4431,1706.03170
4432,1604.04953
4433,cs0509074
4434,1203.1180
4435,1302.5366
4436,1807.06766
4437,1705.10257
4438,1608.04442
4439,1508.03893
4440,1702.07138
4441,1808.04193
4442,2004.11044
4443,1812.02866
4444,1910.00810
4445,1904.01517
4446,1304.4910
4447,1401.6312
4448,1605.08490
4449,1803.04880
4450,1410.1160
4451,1603.06995
4452,1608.01039
4453,1802.07695
4454,1605.08563
4455,1708.07422
4456,1802.00523
4457,1808.00794
4458,1609.02584
4459,1712.00563
4460,1807.11182
4461,1412.5666
4462,1705.05986
4463,1806.08114
4464,1811.06187
4465,1805.10754
4466,1902.03317
4467,2005.01177
4468,1704.06654
4469,1902.05462
4470,quant-ph0703181
4471,1607.00051
4472,1503.06858
4473,2001.05406
4474,1507.02318
4475,1804.07958
4476,1606.05942
4477,1507.04793
4478,1608.05485
4479,1901.02000
4480,1611.04969
4481,1904.09131
4482,2006.04387
4483,1912.04696
4484,1606.04308
4485,1702.07178
4486,1710.03077
4487,2006.13390
4488,1608.01594
4489,1712.06906
4490,1909.10765
4491,1910.06109
4492,1607.00273
4493,1706.09443
4494,1906.02506
4495,1808.04816
4496,1710.10742
4497,1409.1320
4498,1911.00357
4499,1703.08956
4500,1612.04358
4501,1511.02954
4502,1902.02137
4503,1605.09759
4504,1806.06209
4505,2003.06507
4506,1801.10459
4507,2007.10248
4508,1604.01495
4509,1607.07306
4510,1605.05721
4511,1907.12250
4512,1604.08738
4513,1612.01689
4514,1308.5625
4515,1908.07607
4516,1710.04437
4517,2005.01643
4518,1909.04800
4519,1905.08152
4520,1907.12542
4521,1604.01980
4522,1705.02426
4523,1706.09869
4524,1707.09531
4525,1612.04588
4526,1312.6609
4527,1211.4475
4528,1806.07690
4529,1702.00719
4530,2005.04058
4531,1905.07481
4532,1910.14552
4533,1502.06286
4534,1807.10935
4535,1408.0872
4536,1911.10311
4537,1802.05294
4538,1806.06985
4539,1903.07973
4540,1709.01033
4541,1303.4986
4542,1806.08476
4543,1907.12665
4544,1406.3373
4545,0711.4475
4546,1703.05051
4547,1805.09081
4548,1907.01154
4549,2006.10695
4550,1610.08668
4551,1711.02741
4552,1806.08946
4553,1107.5152
4554,1901.05831
4555,1001.1732
4556,0803.1521
4557,2004.06531
4558,1809.04739
4559,1612.07345
4560,1812.07123
4561,1712.09718
4562,1803.08202
4563,1402.5003
4564,1501.07586
4565,1212.4444
4566,1606.05941
4567,2002.06524
4568,2002.03766
4569,2004.02781
4570,1605.06770
4571,2005.11043
4572,1807.02242
4573,1905.10889
4574,1606.06395
4575,1608.03914
4576,1911.00666
4577,1805.09547
4578,1712.05855
4579,1808.09430
4580,2001.11399
4581,1805.07457
4582,1804.06907
4583,1212.1682
4584,1304.4379
4585,1909.05539
4586,2001.02801
4587,1805.09232
4588,2007.05367
4589,1502.02155
4590,1404.5372
4591,1809.00716
4592,1710.03255
4593,1801.01432
4594,1405.1192
4595,1911.10635
4596,1905.04418
4597,1701.01093
4598,1711.05512
4599,1712.03141
4600,1901.09089
4601,2007.09334
4602,1812.03598
4603,1708.08340
4604,1506.08760
4605,1609.01383
4606,1903.03266
4607,1706.04023
4608,1901.08562
4609,1106.4681
4610,1712.06996
4611,1610.05672
4612,1504.06046
4613,1908.01420
4614,2003.00937
4615,1807.05292
4616,1807.01240
4617,1506.05903
4618,1910.11328
4619,1912.06442
4620,2007.01760
4621,1204.3413
4622,1711.06855
4623,1603.09454
4624,1911.02768
4625,1210.0754
4626,2002.00775
4627,1805.04132
4628,2007.01033
4629,1509.08561
4630,1407.5947
4631,0710.0083
4632,1604.07309
4633,1307.4471
4634,2005.08487
4635,1912.03769
4636,1601.06521
4637,1803.08834
4638,1907.10243
4639,0902.2948
4640,1809.06331
4641,1801.08107
4642,1807.10328
4643,1904.13367
4644,1911.00632
4645,1811.04052
4646,2006.08753
4647,1802.04240
4648,1602.05473
4649,1605.00425
4650,1711.00366
4651,1902.04003
4652,1509.02417
4653,1908.06012
4654,1811.02656
4655,1810.02599
4656,1011.0078
4657,1905.10848
4658,1905.11605
4659,1809.00315
4660,1503.08421
4661,1712.00232
4662,1901.10159
4663,1607.06565
4664,1807.05519
4665,1812.04652
4666,1912.00231
4667,1806.00712
4668,1311.3731
4669,1511.03611
4670,1202.6352
4671,0909.3472
4672,1706.05350
4673,1406.0288
4674,1711.09805
4675,1811.04026
4676,1607.04527
4677,2007.00072
4678,1901.09807
4679,1701.05363
4680,1803.10039
4681,1903.00954
4682,1607.06274
4683,1909.09825
4684,1707.05301
4685,0903.0353
4686,1608.01628
4687,1802.09670
4688,1508.05151
4689,1609.07256
4690,1708.01872
4691,1510.06807
4692,1912.02911
4693,1810.11878
4694,2006.03845
4695,2004.13293
4696,1706.02287
4697,1709.06307
4698,1702.01290
4699,1610.09889
4700,1812.03715
4701,1606.07496
4702,1705.02326
4703,1601.06580
4704,1909.03980
4705,1902.03031
4706,1703.01014
4707,1907.08497
4708,1412.2226
4709,1805.06094
4710,1904.02301
4711,1409.8593
4712,1901.10314
4713,1906.03886
4714,1703.05375
4715,1603.04917
4716,2003.01847
4717,1907.07455
4718,1402.6286
4719,1904.09664
4720,1605.06443
4721,1503.02364
4722,1811.01630
4723,2002.09366
4724,0806.3201
4725,1807.09466
4726,1602.02283
4727,1510.03227
4728,1509.07989
4729,1803.10551
4730,1607.02682
4731,2002.02518
4732,1805.06908
4733,2003.05626
4734,1807.10262
4735,1502.02139
4736,1503.07240
4737,1904.06879
4738,1508.01045
4739,1503.01737
4740,1511.08416
4741,1911.08059
4742,1605.09733
4743,2003.04369
4744,1111.3093
4745,1301.6127
4746,1709.06447
4747,1906.02077
4748,1910.10119
4749,1912.05765
4750,1808.04251
4751,1302.5734
4752,1704.08893
4753,1811.09904
4754,1703.05561
4755,1310.2386
4756,1903.06617
4757,1509.00111
4758,1908.06841
4759,1210.4145
4760,1507.06120
4761,1712.10282
4762,1809.01221
4763,1808.09178
4764,1703.07770
4765,1902.01893
4766,1605.08540
4767,1906.04657
4768,1203.0453
4769,1410.0855
4770,1601.07265
4771,1901.08544
